;ONB;NAME;CLASS;#CALLERS
8553;142741031242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8554;142741031342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8555;142741031442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8556;142741031542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8557;142741031642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8558;142741031742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8559;142741031842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8560;142741031942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8561;142741032042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8562;142741032142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8563;142741032242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8564;142741032342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8565;142741032442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8566;142741032542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8567;142741032642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8568;142741032742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8569;142741032842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8570;142741032942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8571;142741033042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8572;142741033142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8573;142741033242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8574;142741033342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8575;142741033442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8576;142741033542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8577;142741033642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8578;142741033742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8579;142741033842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8580;142741033942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8581;142741034042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8582;142741034142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8583;142741034242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8584;142741034342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8585;142741034442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8586;142741034542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8587;142741034642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8588;142741034742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8589;142741034842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8590;142741034942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8591;142741035042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8592;142741035142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8593;142934420062;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8594;142934420162;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8595;142934420262;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8596;142934420362;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8597;142934420562;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8598;142934420662;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8599;142934420762;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8600;142934420862;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8601;142934420962;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8602;142934421062;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8603;142934421162;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8604;142934421262;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8605;142934421362;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8606;142934421462;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8607;142934421562;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8608;142934421662;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8609;142934421762;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8610;142934421862;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8611;142934421962;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8612;142934422062;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8613;142934422162;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8614;142934422262;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8615;142934422362;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8616;142934422462;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8617;142934422562;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8618;142934422662;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8619;142934422762;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8620;143363685943;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8621;143363686043;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8622;143363686143;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8623;143363686243;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8624;143363686343;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8625;143363686443;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8626;143363686543;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8627;143363686643;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8628;143363686743;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8629;143363686843;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8630;143363687043;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8631;143363687143;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8632;143363687243;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8633;143363687343;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8634;143363687443;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8635;143363687543;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8636;143363687643;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8637;143363687743;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8638;143363687843;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8639;143363687943;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8640;143363688043;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8641;143363688143;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8642;143363688243;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8643;143363689243;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8644;143363689343;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8645;143383136342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8646;143383136442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8647;143383136542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8648;143383136642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8649;143383136742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8650;143383136842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8651;143383136942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8652;143383137042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8653;143383137142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8654;143383137242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8655;143383137342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8656;143383137442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8657;143383137542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8658;143383137642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8659;143383137742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8660;143383137842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8661;143383137942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8662;143383138042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8663;143383138142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8664;143383138242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8665;143383138342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8666;143383138442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8667;143383138542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8668;143383138642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8669;143383138742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8670;143383138842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8671;143383138942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8672;143383139042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8673;143383139142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8674;143383139242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8675;143383139342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8676;143383139442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8677;143383139542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8678;143383139642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8679;143383139742;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8680;143383139842;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8681;143383139942;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8682;143383140042;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8683;143383140142;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8684;143383140242;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8685;143383140342;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8686;143383140442;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8687;143383140542;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8688;143383140642;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8689;143484129641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8690;143484129741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8691;143484129841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8692;143484129941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8693;143484130041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8694;143484130141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8695;143484130241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8696;143484130341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8697;143484130441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8698;143484130541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8699;143484130641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8700;143484130741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8701;143484130841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8702;143484130941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8703;143484131041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8704;143484131141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8705;143484131241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8706;143484131341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8707;143484131441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8708;143484131541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8709;143484131641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8710;143484131741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8711;143484131841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8712;143484131941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8713;143484132041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8714;143484132141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8715;143484132241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8716;143484132341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8717;143484132441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8718;143484132541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8719;143484132641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8720;143484132741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8721;143484132841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8722;143484132941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8723;143484133041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8724;143484133141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8725;143484133241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8726;143484133341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8727;143484133441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8728;143484133541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8729;143484133641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8730;143484133741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8731;143484133841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8732;143484133941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8733;143484134041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8734;143484134141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8735;143484134241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8736;143484134341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8737;143484134441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8738;143484134541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8739;143484134641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8740;143484134741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8741;143484134841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8742;143484134941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8743;143484135041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8744;143484135141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8745;143484135241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8746;143484135341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8747;143484135441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8748;143484135541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8749;143484135641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8750;143484135741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8751;143484135841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8752;143484135941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8753;143484136041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8754;143484136141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8755;143484136241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8756;143484136341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8757;143484136441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8758;143484136541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8759;143484136641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8760;143484136741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8761;143484136841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8762;143484136941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8763;143484137041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8764;143484137141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8765;143484137241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8766;143484137341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8767;143484137441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8768;143484137541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8769;143484137641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8770;143484137741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8771;143484137841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8772;143484137941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8773;143484138041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8774;143484138141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8775;143484138241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8776;143484138341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8777;143484138441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8778;143484138541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8779;143484138641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8780;143484138741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8781;143484138841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8782;143484138941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8783;143484139041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8784;143484139141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8785;143484139241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8786;143484139341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8787;143484139441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8788;143484139541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8789;143484139641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8790;143484139741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8791;143484139841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8792;143484139941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8793;143484140041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8794;143484140141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8795;143484140241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8796;143484140341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8797;143484140441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8798;143484140541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8799;143484140641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8800;143484140741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8801;143484140841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8802;143484140941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8803;143484141041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8804;143484141141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8805;143484141241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8806;143484141341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8807;143484141441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8808;143484141541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8809;143484141641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8810;143484141741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8811;143484141841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8812;143484141941;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8813;143484142041;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8814;143484142141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8815;143484142241;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8816;143484142341;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8817;143484142441;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8818;143484142541;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8819;143484142641;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8820;143484142741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8821;143484142841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8822;143484573141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8823;258981428141;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8824;316664009910;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8825;316664010010;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8826;316664010110;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8827;316664010210;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8828;316664010310;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8829;316664010410;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8830;319706639741;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8831;319706639841;_RE_AA_S_GROUP_READ;_ATV_PT_ATT_VAL;889
8832;118081264241;_RE_ASA_B_ACCESS_FOR_ALL;_ATV_PT_ATT_VAL;1
8833;118081264541;_RE_ASA_B_ACCESS_FOR_ALL;_ATV_PT_ATT_VAL;1
8834;143364488970;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8835;283039147941;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8836;283039148041;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8837;283039148141;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8838;283039148241;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8839;283039148341;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8840;283039148441;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8841;283039148541;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8842;283039148641;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8843;283039148741;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8844;283039148841;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8845;283039148941;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8846;283039149041;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8847;283039149141;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8848;283039149241;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8849;283039149341;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8850;283039149441;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8851;283039149541;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8852;283039149641;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8853;283039149741;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8854;283039149841;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8855;283039149941;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8856;283039213241;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8857;283039213341;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8858;283039213441;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8859;283039213541;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8860;283039213641;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8861;283039213741;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8862;283039213841;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8863;283039213941;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8864;283039214041;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8865;283039214141;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8866;283039214241;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8867;283039214341;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8868;283039214441;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8869;283039214541;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8870;283039214641;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8871;283039214741;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8872;283039214841;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8873;283039214941;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8874;283039215041;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8875;283039215141;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
8876;283039215241;_RE_ASA_B_ACTIVE;_ATV_PT_ATT_VAL;202
